id,id_footprint,latitude,longitude,country,city,material,material_RUBIC_AI,llrs,llrs_RUBIC_AI,code_level,code_level_RUBIC_AI,n_stories,n_stories_RUBIC_AI,occupancy,occupancy_RUBIC_AI,block_position,block_position_RUBIC_AI,roof_shape,roof_shape_RUBIC_AI,roof_material,roof_material_RUBIC_AI,taxonomy,image filename or link
1744,87736654-39a3-4f86-809f-d53376d2520b,38.69748192,-9.2022761,Portugal,Lisbon,CR,MUR,LFM,LWAL,CDL,CDN,3,2,MIX(RES;COM),COM,BP2,BP1,RSH2,RSH3,RMT1,RMT1,CR/LFM/CDL/H:3/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69748192,-9.2022761&heading=333.43598607755666&pitch=5&fov=120"
1745,783affb4-4c7f-447d-8491-fd21587246d0,38.69824127,-9.21998784,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDL,2,2,RES,RES,BP1,BP1,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69824127,-9.21998784&heading=289.88866387725636&pitch=5&fov=120"
1746,2c359097-dff1-4763-8946-dad2320eef69,38.69610522,-9.219011874,Portugal,Lisbon,CR,,LFINF,,CDL,,5,,MIX(RES;COM),,BP2,,RSH2,,RMT1,,CR/LFINF/CDL/H:5/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69610522,-9.21901187&heading=351.3276549420874&pitch=5&fov=120"
1748,41940b5c-dab6-4ea4-9481-feee1665f8c8,38.69872207,-9.220454094,Portugal,Lisbon,MUR,,LWAL,,CDL,,2,,RES,,BP2,,RSH2,,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69872207,-9.22045409&heading=294.11106007655314&pitch=5&fov=120"
1751,7d0dc822-4e8a-42e3-af6f-c67385a62737,38.69801677,-9.21936993,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BP2,,RSH2,,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69801677,-9.21936993&heading=107.57236302459705&pitch=5&fov=120"
1752,00b9378c-0234-4356-a996-3ff5f984571d,38.70096865,-9.22269905,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BPD,,RSH3,,RMT1,,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70096865,-9.22269905&heading=211.8653252734519&pitch=5&fov=120"
1753,ea7f53f6-c17b-4e90-b9f2-1d6ad2f10830,38.69776852,-9.217517279,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69776852,-9.21751728&heading=95.0992412500359&pitch=5&fov=120"
1754,ea4645ea-2d1f-4d23-be35-167ee629ff78,38.69496927,-9.216451418,Portugal,Lisbon,CR,CR,LFINF,LFINF,CDL,CDN,4,5,MIX(RES;COM),MIX(RES;COM),BP2,BP2,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69496927,-9.21645142&heading=168.68697353128323&pitch=5&fov=120"
1755,38af523f-ffb4-45a6-b7c2-a47c47f8aa2f,38.69774168,-9.202706709,Portugal,Lisbon,MCF,CR,LWAL,LFINF,CDL,CDN,2,1,RES,RES,BP2,BP2,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69774168,-9.20270671&heading=155.81370887923458&pitch=5&fov=120"
1759,ac01bb84-1690-4342-b6db-3725365070f3,38.70433935,-9.203706947,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDN,3,2,RES,RES,BP1,BP1,RSH3,RSH1,RMT1,RMN,CR/LFINF/CDL/H:3/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70433935,-9.20370695&heading=79.12062394474941&pitch=5&fov=120"
1760,34b8523a-7060-46ec-99d7-c0e0c5106506,38.70146832,-9.20758897,Portugal,Lisbon,S,MCF,LFM,LWAL,CDH,CDN,1,1,COM,COM,BPD,BP1,RSH1,RSH2,RMT6,RMT1,S/LFM/CDH/H:1/BPD/RSH1+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70146832,-9.20758897&heading=309.3885927245583&pitch=5&fov=120"
1761,cd8837b5-b27b-42f4-b2aa-5822f67e2e57,38.6978163,-9.20261685,Portugal,Lisbon,MUR,CR,LWAL,LFINF,CDN,CDN,2,1,RES,RES,BP2,BP2,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6978163,-9.20261685&heading=155.81376506112275&pitch=5&fov=120"
1762,774444b4-10f3-4d43-aef4-3a601f99e7a5,38.69769601,-9.198020444,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,3,3,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69769601,-9.19802044&heading=147.5456764987057&pitch=5&fov=120"
1764,c7759349-4474-4617-ba86-410e7c2d4b16,38.7001853,-9.205053177,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,3,2,RES,RES,BP1,BPD,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:3/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7001853,-9.20505318&heading=302.4219076255723&pitch=5&fov=120"
1765,a904ed96-23c1-400a-be71-fd230645bc1d,38.6966193,-9.219875947,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6966193,-9.21987595&heading=165.2399180769649&pitch=5&fov=120"
1766,919464f2-cf41-429c-8b9e-c53cfb059ee8,38.70138997,-9.222164973,Portugal,Lisbon,CR,,LFINF,,CDL,,3,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDL/H:3/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70138997,-9.22216497&heading=121.90196920976689&pitch=5&fov=120"
1768,ede65337-506f-4d90-9a02-896577580c5d,38.69993968,-9.199466391,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,1,COM,COM,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69993968,-9.19946639&heading=322.165802650703&pitch=5&fov=120"
1770,cc632eeb-7151-4689-a0d9-9ab504ae71b1,38.69700164,-9.217752019,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69700164,-9.21775202&heading=92.78710548429638&pitch=5&fov=120"
1773,e8f1227f-52a6-4e1b-9c0c-93e01b0c39f5,38.69795647,-9.201674336,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69795647,-9.20167434&heading=41.43695233432135&pitch=5&fov=120"
1774,2564b0fd-cbf0-4a9f-bfd1-d8207c4ff04f,38.69865245,-9.20145789,Portugal,Lisbon,CR,CR,LFM,LFINF,CDN,CDN,1,1,COM,COM,BPD,BP3,RSH2,RSH1,RMT1,RMN,CR/LFM/CDN/H:1/BPD/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69865245,-9.20145789&heading=150&pitch=5&fov=120"
1775,c3dda194-cf49-40c9-b605-3727ae256874,38.6973569,-9.2111268,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDM,CDN,2,2,RES,RES,BPD,BP1,RSH1,RSH1,RMN,RMN,CR/LFINF/CDM/H:2/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6973569,-9.2111268&heading=130.59074398362486&pitch=5&fov=120"
1776,44909c39-d174-40ec-9d96-73823d13aefe,38.6966908,-9.221992194,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6966908,-9.22199219&heading=261.7727413371146&pitch=5&fov=120"
1780,7186bf0f-6b39-4e19-b65e-f66178132d96,38.69749528,-9.216959991,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69749528,-9.21695999&heading=90.32631386316632&pitch=5&fov=120"
1781,8cfe7817-6e8c-40bb-80f8-54008e272d48,38.69685452,-9.218797475,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP1,BP1,RSH3,RSH1,RMT1,RMN,MUR/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69685452,-9.21879747&heading=97.69125974748908&pitch=5&fov=120"
1786,18015a02-3772-41b3-8869-4edabbed6650,38.69792751,-9.194039505,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69792751,-9.19403951&heading=316.7152319420088&pitch=5&fov=120"
1787,51c43f18-19a9-47d3-8d2f-fb8b9f36bde2,38.69765773,-9.202831126,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDN,CDN,2,1,RES,RES,BP2,BP2,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69765773,-9.20283113&heading=334.16786095288296&pitch=5&fov=120"
1788,4db1ae45-ab98-48e7-b506-7e51abe3b5d4,38.70074157,-9.203203041,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDN,3,3,RES,RES,BP2,BP1,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70074157,-9.20320304&heading=256.38912581382544&pitch=5&fov=120"
1791,7d14a91c-0cbd-4f60-a199-54dd6cf20be4,38.70222803,-9.203406976,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDN,4,4,RES,MIX(RES;COM),BP1,BP1,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:4/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70222803,-9.20340698&heading=175.48525218212012&pitch=5&fov=120"
1792,c9a430f7-be7a-4734-ac52-5f8756e0de6f,38.70154508,-9.204309968,Portugal,Lisbon,MCF,CR,LWAL,LFM,CDM,CDH,2,3,RES,RES,BP1,BP1,RSH3,RSH1,RMT1,RMN,MCF/LWAL/CDM/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70154508,-9.20430997&heading=353.7613567235834&pitch=5&fov=120"
1793,32adf238-ef07-4379-8d5d-97a8551f0134,38.70071125,-9.2115112,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDM,CDN,2,2,RES,RES,BPD,BPD,RSH3,RSH1,RMT1,RMN,CR/LFINF/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70071125,-9.2115112&heading=135.48394374095545&pitch=5&fov=120"
1794,b0234450-82e2-4f5c-a06a-40a7ecac2615,38.69752382,-9.224550537,Portugal,Lisbon,CR,,LFINF,,CDM,,2,,RES,,BPD,,RSH3,,RMN,,CR/LFINF/CDM/H:2/BPD/RSH3+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69752382,-9.22455054&heading=0.5827394991952133&pitch=5&fov=120"
1795,85f957bd-f43b-4766-91f9-9c9ec14d93a3,38.69580796,-9.211164981,Portugal,Lisbon,CR,CR,LFM,LFINF,CDH,CDH,8.0-9.0,5,RES,RES,BP1,BP2,RSH1,RSH1,RMN,RMN,CR/LFM/CDH/H:8-9/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69580796,-9.21116498&heading=35.685708581136964&pitch=5&fov=120"
1796,ec0b0c58-fe23-4633-a35f-071c3225b207,38.69746546,-9.215911489,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69746546,-9.21591149&heading=82.09254377969955&pitch=5&fov=120"
1797,b7c1e3cc-c397-4ba4-a312-51f0a7877a21,38.69687091,-9.219325545,Portugal,Lisbon,MUR,,LWAL,,CDL,,2,,RES,,BP2,,RSH2,,RMT1,,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69687091,-9.21932555&heading=102.17213246986427&pitch=5&fov=120"
1798,1b11b00e-cd0b-432c-8111-514a68ee5120,38.69813091,-9.199102164,Portugal,Lisbon,MCF,,LWAL,,CDM,,1,,COM,,BP2,,RSH2,,RMT1,,MCF/LWAL/CDM/H:1/BP2/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69813091,-9.19910216&heading=50.96418592899681&pitch=5&fov=120"
1799,4488b4a5-8628-4ad8-90ba-9feebfb40dc7,38.69693452,-9.224850057,Portugal,Lisbon,CR,HYB(MCF;MUR),LFM,LWAL,CDH,CDL,4,3,RES,MIX(RES;COM),BPD,BP2,RSH1,RSH1,RMN,RMN,CR/LFM/CDH/H:4/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69693452,-9.22485006&heading=182.97373747023272&pitch=5&fov=120"
1800,0f07a438-c3c9-44ea-b191-1fc472585164,38.69855119,-9.211274172,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDM,CDL,2,2,RES,RES,BPD,BPD,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDM/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69855119,-9.21127417&heading=36.37043217789744&pitch=5&fov=120"
1802,48150f14-17fc-4fc3-8b27-03f06a17ac6d,38.69616268,-9.218301682,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDL,5,3,MIX(RES;COM),MIX(RES;COM),BP2,BP1,RSH2,RSH3,RMT1,RMT1,CR/LFM/CDM/H:5/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69616268,-9.21830168&heading=352.0142214387183&pitch=5&fov=120"
1804,159e598a-f4d4-4216-8182-3605670f8730,38.6968973,-9.212930891,Portugal,Lisbon,CR,,LFM,,CDH,,3,,RES,,BPD,,RSH3,,RMT1,,CR/LFM/CDH/H:3/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6968973,-9.21293089&heading=145.692018571579&pitch=5&fov=120"
1805,cb222a83-bbc6-4fbd-96e5-6c3a968c8a44,38.6995034,-9.2051889,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BP1,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6995034,-9.2051889&heading=213.750956569136&pitch=5&fov=120"
1806,ed1b4ae4-d5cd-459b-bf76-87e9aea57f51,38.69754926,-9.201699884,Portugal,Lisbon,MCF,CR,LWAL,LFINF,CDL,CDH,2,1,RES,RES,BP1,BPD,RSH3,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69754926,-9.20169988&heading=42.10757126346681&pitch=5&fov=120"
1808,f4f07eed-64db-4618-9dcc-9dfc94641fe2,38.70180973,-9.198046521,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,GOV,RES,BP1,BP1,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/GOV,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70180973,-9.19804652&heading=151.707815062262&pitch=5&fov=120"
1809,5e471948-c7a7-44ee-a1db-69c8dc28a73b,38.69482713,-9.218256139,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,3,1,RES,COM,BP1,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69482713,-9.21825614&heading=279.80470040848235&pitch=5&fov=120"
1810,331c240a-386d-4606-b5e7-44e52ab9343f,38.69764461,-9.203008806,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,4,4,MIX(RES;COM),MIX(RES;COM),BP2,BP1,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69764461,-9.20300881&heading=334.1677498663693&pitch=5&fov=120"
1812,dff24336-29d1-4c6a-ace8-1d12f422fbc9,38.69904905,-9.220744886,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,2,RES,IND,BPD,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69904905,-9.22074489&heading=121.71277055981375&pitch=5&fov=120"
1814,263ff2af-5281-4d9d-9de8-7cc274b0a989,38.70436593,-9.202953967,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,3,2,RES,COM,BP2,BP1,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:3/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70436593,-9.20295397&heading=66.96097709782572&pitch=5&fov=120"
1815,4d5c27ee-bccc-492e-8783-6bd79fc3635f,38.70316381,-9.217975051,Portugal,Lisbon,CR,,LFM,,CDM,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70316381,-9.21797505&heading=102.09428345826478&pitch=5&fov=120"
1816,13b54c5e-e634-42b2-95e4-a5286a6d3e4a,38.69969385,-9.225329033,Portugal,Lisbon,CR,CR,LFM,LFINF,CDL,CDL,4,5,RES,RES,BP2,BP2,RSH2,RSH1,RMT1,RMN,CR/LFM/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69969385,-9.22532903&heading=301.42620606384327&pitch=5&fov=120"
1817,35f46f09-1557-42ff-8f19-e14608b4078c,38.70298945,-9.203196433,Portugal,Lisbon,CR,CR,LFINF,LFINF,CDN,CDN,5,5,MIX(RES;COM),MIX(RES;COM),BP1,BP1,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDN/H:5/BP1/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70298945,-9.20319643&heading=163.9742638614344&pitch=5&fov=120"
1818,9a26f72b-49e6-40ac-9dab-fee89f624438,38.69735555,-9.22521905,Portugal,Lisbon,CR,CR,LFM,LFINF,CDH,CDN,4,5,RES,COM,BP1,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDH/H:4/BP1/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69735555,-9.22521905&heading=91.5311872947322&pitch=5&fov=120"
1820,c5e3b59f-c00f-4288-b418-bd224439915e,38.6997517,-9.210651569,Portugal,Lisbon,CR,,LFINF,,CDM,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6997517,-9.21065157&heading=130.5451423203686&pitch=5&fov=120"
1823,23ad815b-c033-40fa-ac5c-235d0948b5c8,38.69725183,-9.218909717,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69725183,-9.21890972&heading=101.25025054753746&pitch=5&fov=120"
1825,769f3817-8ad4-4678-bb59-c6e0bfa07411,38.70043951,-9.205856065,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDN,4,4,MIX(RES;COM),MIX(RES;COM),BP2,BP1,RSH2,RSH1,RMT1,RMN,CR/LFM/CDM/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70043951,-9.20585606&heading=47.4255602951265&pitch=5&fov=120"
1826,3417a1c7-64f6-4876-acd3-09149cd066d5,38.69960911,-9.223224904,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDM,CDN,2,2,RES,RES,BPD,BP2,RSH3,RSH2,RMT1,RMT1,CR/LFINF/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69960911,-9.2232249&heading=301.4038710404296&pitch=5&fov=120"
1828,4803d48d-9e07-451d-b1d5-7d95d7848958,38.69530254,-9.212680308,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDM,CDH,5,6.0-7.0,IND,IND,BPD,BPD,RSH1,RSH1,RMN,RMN,CR/LFINF/CDM/H:5/BPD/RSH1+RMN/IND,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69530254,-9.21268031&heading=216.50144215502348&pitch=5&fov=120"
1829,a10a7d7a-cb01-46ff-b9ef-bcf2c86311ca,38.70250101,-9.21933427,Portugal,Lisbon,CR,,LFINF,,CDM,,2,,RES,,BPD,,RSH2,,RMT1,,CR/LFINF/CDM/H:2/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70250101,-9.21933427&heading=121.47947620815728&pitch=5&fov=120"
1830,78162391-ffb1-4424-b417-f2badd2865d5,38.70189665,-9.20453715,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDM,CDN,6.0-7.0,4,RES,MIX(RES;COM),BP2,BP2,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDM/H:6-7/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70189665,-9.20453715&heading=29.13247808736844&pitch=5&fov=120"
1831,e51f56a1-ff4f-4f30-a3e3-b61374102962,38.69430762,-9.21785851,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,1,1,IND,IND,BP1,BPD,RSH2,RSH2,RMT6,RMT1,MCF/LWAL/CDL/H:1/BP1/RSH2+RMT6/IND,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69430762,-9.21785851&heading=161.52515363630027&pitch=5&fov=120"
1833,86c05514-e811-44ec-86df-8ea7dab8f70a,38.70014561,-9.219180945,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BP2,,RSH2,,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70014561,-9.21918094&heading=212.12466176171768&pitch=5&fov=120"
1835,177c5a3e-0f0e-416c-bb40-edd5d1f1085c,38.70071111,-9.210351426,Portugal,Lisbon,CR,,LFINF,,CDH,,3,,RES,,BPD,,RSH1,,RMN,,CR/LFINF/CDH/H:3/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70071111,-9.21035143&heading=146.85892631501338&pitch=5&fov=120"
1836,50d66626-9326-408c-85aa-723796a7f67d,38.69745307,-9.202590642,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDN,CDN,4,1,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDN/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69745307,-9.20259064&heading=333.193443784626&pitch=5&fov=120"
1837,fc0deb59-a031-4aea-bf47-5c6a58db9096,38.69557535,-9.216527232,Portugal,Lisbon,CR,MUR,LFM,LWAL,CDM,CDN,3,2,EDU,MIX(RES;COM),BP2,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDM/H:3/BP2/RSH1+RMN/EDU,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69557535,-9.21652723&heading=172.02702262726535&pitch=5&fov=120"
1839,1985f91f-5364-435e-a595-d03cc383829b,38.69516219,-9.215375721,Portugal,Lisbon,CR,CR,LFINF,LFINF,CDL,CDM,4,2,MIX(RES;COM),COM,BP1,BP1,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP1/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69516219,-9.21537572&heading=333.01339750523323&pitch=5&fov=120"
1840,7bf2b414-4a4d-4fe4-8484-42425a942a75,38.69494584,-9.221130197,Portugal,Lisbon,MUR,,LFM,,CDN,,1,,RES,,BPD,,RSH2,,RMT1,,MUR/LFM/CDN/H:1/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69494584,-9.2211302&heading=92.3148917739104&pitch=5&fov=120"
